id,host_id,latitude,longitude,neighbourhood_cleansed,property_type,room_type,price,accommodates,bedrooms,amenities,bathrooms,beds,review_scores_rating,accommodates_per_bedroom,accommodates_per_bed,price_per_accommodate,number_of_reviews,availability_30,availability_60,availability_90,availability_365
710161506478498407,155276644,52.37731,4.84663,Bos en Lommer,Entire condo,Entire home/apt,480,4,2.0,"[""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Outlet covers"", ""Free washer \u2013 In unit"", ""Coffee"", ""Body soap"", ""Central heating"", ""Portable fans"", ""Dedicated workspace"", ""Rice maker"", ""Coffee maker"", ""Cooking basics"", ""50 inch HDTV with Netflix"", ""Carbon monoxide alarm"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Clothing storage: closet"", ""Microwave"", ""Refrigerator"", ""Resort access"", ""Wine glasses"", ""Bathtub"", ""Single level home"", ""BORA induction stove"", ""Host greets you"", ""Luggage dropoff allowed"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Elevator"", ""Paid parking lot off premises"", ""Wifi"", ""Siemens oven"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Freezer"", ""Laundromat nearby"", ""First aid kit"", ""Shampoo"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.5,2.0,4.91,2.0,2.0,120.0,23,4,25,27,79
835365880069241102,169835244,52.3795064,4.8231606,Geuzenveld - Slotermeer,Entire condo,Entire home/apt,153,4,2.0,"[""Dishes and silverware"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Central heating"", ""Dedicated workspace"", ""Rice maker"", ""Coffee maker"", ""Cooking basics"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Lake view"", ""First aid kit"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Microwave"", ""Clothing storage"", ""Refrigerator"", ""Free parking on premises"", ""Lake access"", ""Extra pillows and blankets"", ""Portable air conditioning"", ""Host greets you"", ""Beach access \u2013 Beachfront"", ""Portable heater"", ""Luggage dropoff allowed"", ""Washer \u2013\u00a0In building"", ""Hair dryer"", ""Elevator"", ""Wifi"", ""Cleaning available during stay"", ""Hot water kettle"", ""Induction stove"", ""Hangers"", ""Essentials"", ""Books and reading material"", ""TV"", ""Long term stays allowed"", ""Laundromat nearby"", ""Room-darkening shades"", ""Shampoo"", ""Dryer \u2013 In building"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.5,2.0,4.55,2.0,2.0,38.25,11,5,35,65,319
821096923629200344,5037898,52.385450179620015,4.872502174327878,Westerpark,Entire rental unit,Entire home/apt,300,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Outlet covers"", ""Coffee"", ""Body soap"", ""Central heating"", ""Washer"", ""Dedicated workspace"", ""Private patio or balcony"", ""Kitchen"", ""Outdoor furniture"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Drying rack for clothing"", ""Sound system"", ""Cleaning products"", ""Blender"", ""Ethernet connection"", ""Microwave"", ""Clothing storage"", ""Refrigerator"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Host greets you"", ""Paid street parking off premises"", ""Oven"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Wifi"", ""Mosquito net"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""TV"", ""Outdoor dining area"", ""Freezer"", ""Room-darkening shades"", ""Shampoo"", ""Free dryer"", ""Bed linens""]",1.0,1.0,5.0,2.0,2.0,150.0,8,8,29,59,334
50259605,77105263,52.35043,4.91578,Oud-Oost,Entire condo,Entire home/apt,254,2,1.0,"[""Dishes and silverware"", ""Garden view"", ""Private backyard \u2013 Fully fenced"", ""Washer"", ""Dedicated workspace"", ""Rice maker"", ""Coffee maker"", ""Outdoor furniture"", ""Cooking basics"", ""BBQ grill"", ""Hot water"", ""Lockbox"", ""Iron"", ""Cleaning products"", ""Refrigerator"", ""Wine glasses"", ""Single level home"", ""Hair dryer"", ""EV charger"", ""Self check-in"", ""Fast wifi \u2013 223 Mbps"", ""Dishwasher"", ""Hot water kettle"", ""Essentials"", ""Heating"", ""TV"", ""Other induction stove"", ""Outdoor dining area"", ""Freezer"", ""Private entrance"", ""Kitchen""]",1.5,1.0,4.79,2.0,2.0,127.0,14,0,15,15,52
4187658,21725610,52.36957,4.88305,Centrum-West,Houseboat,Entire home/apt,314,2,1.0,"[""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Washer"", ""Private patio or balcony"", ""Coffee maker"", ""Outdoor furniture"", ""Paid parking off premises"", ""Cooking basics"", ""TV with standard cable"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Sound system"", ""Lockbox"", ""Cleaning products"", ""Clothing storage: closet"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Extra pillows and blankets"", ""Oven"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Self check-in"", ""Conditioner"", ""Wifi"", ""Dryer"", ""Mosquito net"", ""Dishwasher"", ""Hot water kettle"", ""Air conditioning"", ""Dining table"", ""Essentials"", ""Heating"", ""Fire pit"", ""Outdoor dining area"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.0,1.0,4.82,2.0,2.0,157.0,113,2,17,47,137
1139235511650661310,93433722,52.3844,4.85103,Bos en Lommer,Entire rental unit,Entire home/apt,200,2,1.0,"[""Dishes and silverware"", ""Toaster"", ""Coffee"", ""Free washer \u2013 In unit"", ""Body soap"", ""Dedicated workspace"", ""Coffee maker"", ""Outdoor furniture"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Sound system"", ""Microwave"", ""Refrigerator"", ""Single level home"", ""Extra pillows and blankets"", ""Oven"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Conditioner"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Heating"", ""TV"", ""Other induction stove"", ""Outdoor dining area"", ""Freezer"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens""]",1.0,1.0,4.578,2.0,2.0,100.0,0,2,21,21,22
920116425488985954,521566595,52.3495879,5.0159222,IJburg - Zeeburgereiland,Entire home,Entire home/apt,200,4,1.0,"[""Dishes and silverware"", ""Toaster"", ""Coffee"", ""Garden view"", ""Central heating"", ""Washer"", ""Coffee maker"", ""Patio or balcony"", ""Outdoor furniture"", ""Cooking basics"", ""Lake view"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Dryer \u2013\u00a0In unit"", ""Iron"", ""Cleaning products"", ""Blender"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Oven"", ""Beach access \u2013 Beachfront"", ""Bikes"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Air conditioning"", ""Dining table"", ""Essentials"", ""TV"", ""Courtyard view"", ""Outdoor dining area"", ""Freezer"", ""Private backyard"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.0,3.0,4.842,4.0,1.3333333333333333,50.0,0,10,29,59,59
1204527481118964409,578822209,52.37537,4.89418,Centrum-West,Entire rental unit,Entire home/apt,306,3,2.0,"[""Body soap"", ""Central heating"", ""Washer"", ""Portable fans"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Ethernet connection"", ""Clothing storage"", ""Portable air conditioning"", ""Hair dryer"", ""Wifi"", ""Dryer"", ""Hangers"", ""Essentials"", ""TV"", ""Room-darkening shades"", ""Kitchen""]",1.0,2.0,5.0,1.5,1.5,102.0,4,12,37,67,335
52541885,4562852,52.3933,4.90705,Oud-Noord,Houseboat,Entire home/apt,289,4,3.0,"[""Dishes and silverware"", ""Paid parking on premises"", ""Outlet covers"", ""Free washer \u2013 In unit"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Record player"", ""HDTV with Apple TV, Netflix, Amazon Prime Video, premium cable"", ""Boat slip"", ""Central heating"", ""Portable fans"", ""Dedicated workspace"", ""Babysitter recommendations"", ""Kitchen"", ""Samsung with icemaker refrigerator"", ""Private patio or balcony"", ""Outdoor furniture"", ""Cooking basics"", ""First aid kit"", ""Very good system here; only usable on request! sound system with Bluetooth and aux"", ""Baby safety gates"", ""SMEG induction stove"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Exercise equipment: yoga mat"", ""Hammock"", ""Canal view"", ""Wine glasses"", ""Bathtub"", ""Extra pillows and blankets"", ""Kayak"", ""Coffee maker: Nespresso"", ""SMEG stainless steel oven"", ""Paid street parking off premises"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Bikes"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Dining table"", ""Essentials"", ""Long term stays allowed"", ""Outdoor dining area"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades"", ""Fire extinguisher"", ""Private entrance"", ""High chair"", ""Bed linens""]",1.5,5.0,5.0,1.3333333333333333,0.8,72.25,11,13,39,69,344
21093374,30201828,52.39205,4.90537,Oud-Noord,Entire home,Entire home/apt,460,4,3.0,"[""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Private patio or balcony"", ""Paid parking off premises"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Smart lock"", ""Stove"", ""Iron"", ""Fast wifi \u2013 87 Mbps"", ""Microwave"", ""Bathtub"", ""Oven"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Self check-in"", ""Hangers"", ""Essentials"", ""Heating"", ""TV"", ""Pack \u2019n play/Travel crib"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens""]",2.0,3.0,4.81,1.3333333333333333,1.3333333333333333,115.0,27,0,0,0,0
870812425785474687,18059449,52.36683246596498,4.83783374913176,Slotervaart,Entire condo,Entire home/apt,199,3,2.0,"[""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Garden view"", ""Free washer \u2013 In unit"", ""Coffee"", ""Body soap"", ""Central heating"", ""Portable fans"", ""Pets allowed"", ""Outdoor furniture"", ""Cooking basics"", ""Hot water"", ""Stainless steel gas stove"", ""Smoke alarm"", ""Sun loungers"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Sound system"", ""Cleaning products"", ""Blender"", ""Mini fridge"", ""Microwave"", ""Clothing storage"", ""Wifi \u2013 43 Mbps"", ""Refrigerator"", ""Wine glasses"", ""Single level home"", ""Extra pillows and blankets"", ""Coffee maker: Nespresso"", ""Paid street parking off premises"", ""Private backyard"", ""Park view"", ""Oven"", ""Hair dryer"", ""Self check-in"", ""Conditioner"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Outdoor playground"", ""TV"", ""Outdoor dining area"", ""Freezer"", ""Room-darkening shades"", ""Shampoo"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.5,2.0,5.0,1.5,1.5,66.33333333333333,13,0,0,0,18
29251403,29722553,52.36996841430664,4.904695987701416,Centrum-Oost,Private room in rental unit,Private room,99,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Microwave"", ""Refrigerator"", ""Canal view"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Host greets you"", ""Hair dryer"", ""EV charger"", ""Wifi"", ""Hangers"", ""Essentials"", ""Heating"", ""TV"", ""Bed linens""]",1.0,1.0,4.59,2.0,2.0,49.5,167,5,29,59,144
28797705,209920138,52.37095,4.89576,Centrum-West,Private room in rental unit,Private room,98,2,1.0,"[""Smoke alarm"", ""Hangers"", ""Essentials"", ""Iron"", ""Lockbox"", ""Heating"", ""TV"", ""Portable fans"", ""Mini fridge"", ""Coffee maker"", ""Hair dryer"", ""Self check-in"", ""Shampoo"", ""Wifi"", ""Fire extinguisher"", ""Private entrance"", ""Bed linens"", ""Hot water""]",1.0,1.0,4.57,2.0,2.0,49.0,288,4,10,40,315
768598147430072186,40610918,52.34991,4.77483,De Aker - Nieuw Sloten,Entire home,Entire home/apt,130,3,2.0,"[""Dishes and silverware"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Central heating"", ""Washer"", ""Private backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Coffee maker: drip coffee maker, pour-over coffee"", ""Patio or balcony"", ""Piano"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Changing table"", ""Hot water"", ""Pocket wifi"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Drying rack for clothing"", ""Lockbox"", ""Cleaning products"", ""Blender"", ""Standalone high chair - always at the listing"", ""Crib - always at the listing"", ""Clothing storage"", ""Refrigerator"", ""Wine glasses"", ""Extra pillows and blankets"", ""Paid street parking off premises"", ""Oven"", ""TV with Netflix, premium cable"", ""Hair dryer"", ""Self check-in"", ""Conditioner"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Board games"", ""Baby bath - always at the listing"", ""Freezer"", ""Bikes"", ""Shampoo"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",1.0,2.0,4.91,1.5,1.5,43.333333333333336,11,7,37,67,114
668118568598595862,463995391,52.3592,4.88339,Zuid,Entire home,Entire home/apt,419,4,2.0,"[""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Outlet covers"", ""Free washer \u2013 In unit"", ""Coffee"", ""Body soap"", ""Private backyard \u2013 Fully fenced"", ""Portable fans"", ""Dedicated workspace"", ""Private patio or balcony"", ""Kitchen"", ""Coffee maker"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Sound system"", ""Cleaning products"", ""Fast wifi \u2013 87 Mbps"", ""Microwave"", ""Clothing storage"", ""Refrigerator"", ""Life size games"", ""Central air conditioning"", ""Wine glasses"", ""Bathtub"", ""Extra pillows and blankets"", ""Single level home"", ""Marie-stella-maris conditioner"", ""Host greets you"", ""Paid street parking off premises"", ""Safe"", ""Oven"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Cleaning available during stay"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Books and reading material"", ""GUTMANN induction stove"", ""Heating"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib"", ""Board games"", ""65 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades"", ""Marie-stella-maris shampoo"", ""Fire extinguisher"", ""Private entrance"", ""High chair"", ""Bed linens"", ""Baking sheet""]",1.5,3.0,5.0,2.0,1.3333333333333333,104.75,65,0,7,15,161
1734564,9136787,52.37318,4.88886,Centrum-West,Entire loft,Entire home/apt,273,2,1.0,"[""Dishes and silverware"", ""Coffee"", ""Washer"", ""Portable fans"", ""Dedicated workspace"", ""Private patio or balcony"", ""Coffee maker"", ""Outdoor furniture"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Stainless steel oven"", ""Waterfront"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Drying rack for clothing"", ""Refrigerator"", ""Canal view"", ""Wine glasses"", ""Bathtub"", ""Host greets you"", ""Hair dryer"", ""Wifi"", ""Dishwasher"", ""HDTV with Netflix, standard cable, Chromecast, HBO Max"", ""Clothing storage: wardrobe"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Heating"", ""Courtyard view"", ""Long term stays allowed"", ""Freezer"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens""]",1.5,1.0,4.82,2.0,2.0,136.5,72,8,19,19,19
669234388249202231,331078528,52.361658,4.885911,Centrum-Oost,Entire home,Entire home/apt,339,4,2.0,"[""Dishes and silverware"", ""Toaster"", ""Kitchenette"", ""Central heating"", ""Marie-Stella-Maris shampoo"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""43 inch HDTV with Chromecast, Netflix"", ""Smart lock"", ""Iron"", ""Cleaning products"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Paid street parking off premises"", ""Marie-Stella-Maris body soap"", ""Hair dryer"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Clothing storage: wardrobe"", ""Marie-Stella-Maris conditioner"", ""Hangers"", ""Essentials"", ""Freezer"", ""Laundromat nearby"", ""Fire extinguisher"", ""Bed linens""]",1.5,2.0,4.97,2.0,2.0,84.75,77,2,11,41,63
1125842306751353638,230163762,52.3717131,4.9097795,Centrum-Oost,Entire serviced apartment,Entire home/apt,244,4,1.0,"[""Crib - available upon request"", ""Dishes and silverware"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Coffee maker"", ""Paid parking off premises"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Microwave"", ""Clothing storage"", ""Refrigerator"", ""Wine glasses"", ""Safe"", ""Hair dryer"", ""Keypad"", ""Self check-in"", ""Conditioner"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Air conditioning"", ""Hangers"", ""Dining table"", ""Essentials"", ""Heating"", ""TV"", ""Long term stays allowed"", ""Freezer"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.0,2.0,4.63,4.0,2.0,61.0,8,3,8,27,43
7672411,40285156,52.36198,4.84407,Slotervaart,Entire rental unit,Entire home/apt,289,4,2.0,"[""Dishes and silverware"", ""Toaster"", ""Smoking allowed"", ""Washer"", ""Portable fans"", ""Dedicated workspace"", ""Hot tub"", ""Outdoor furniture"", ""Patio or balcony"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Shared backyard"", ""TV with standard cable"", ""Hot water"", ""Smoke alarm"", ""Sun loungers"", ""Stove"", ""Iron"", ""Cleaning products"", ""Movie theater"", ""Ethernet connection"", ""Refrigerator"", ""Coffee maker: espresso machine"", ""Wine glasses"", ""Free parking on premises"", ""Bathtub"", ""Extra pillows and blankets"", ""Single level home"", ""Host greets you"", ""Oven"", ""Luggage dropoff allowed"", ""Bluetooth sound system"", ""Hair dryer"", ""Elevator"", ""Wifi"", ""Standalone high chair"", ""Dryer"", ""Dishwasher"", ""Dining table"", ""Essentials"", ""Outdoor playground"", ""Heating"", ""Children\u2019s dinnerware"", ""Long term stays allowed"", ""Outdoor dining area"", ""Freezer"", ""Kitchen"", ""Bed linens""]",1.0,2.0,5.0,2.0,2.0,72.25,23,18,48,78,353
36856175,277018360,52.376298353403314,4.838642903523716,Bos en Lommer,Entire rental unit,Entire home/apt,267,4,1.0,"[""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Portable fans"", ""Dedicated workspace"", ""Private patio or balcony"", ""Paid parking off premises"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Drying rack for clothing"", ""Sonos sound system"", ""Cleaning products"", ""Lockbox"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Lake access"", ""Single level home"", ""Extra pillows and blankets"", ""Host greets you"", ""Oven"", ""40 inch HDTV with Chromecast"", ""Hair dryer"", ""Elevator"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Clothing storage: wardrobe"", ""Shared beach access"", ""Hangers"", ""Dining table"", ""Essentials"", ""Breakfast"", ""Heating"", ""Board games"", ""Shampoo"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.5,2.0,5.0,4.0,2.0,66.75,36,2,12,21,21
